val_loss,val_accuracy,loss,accuracy
[0.6605274170402466,[0.6732283234596252,[0.6815874358559397,[0.6400778
 0.6497604459758819,0.6732283234596252,0.6660594021763783,0.6400778
 0.6488618911720636,0.6732283234596252,0.6611291633969615,0.6400778
 0.6440697387447507,0.6732283234596252,0.6531353687961742,0.6400778
 0.6420312106140017,0.6732283234596252,0.6498601175699716,0.6400778
 0.6301768185116174,0.6732283234596252,0.6401851874149264,0.6400778
 0.629060664514857,0.6732283234596252,0.6374265528374609,0.6400778
 0.6185960312058606,0.6732283234596252,0.63141853023132,0.6400778
 0.6142840751512783,0.6889764070510864,0.6252185752187721,0.6459144
 0.6056304008472623,0.6811023354530334,0.6199036914318916,0.6595331
 0.6101404942396119,0.6732283234596252,0.6140983603343889,0.6673151999999999
 0.5977485257340228,0.6771653294563293,0.6112972916564126,0.6614786
 0.6140973239433108,0.6850393414497375,0.6059461949168476,0.6595331
 0.5939445265634792,0.6850393414497375,0.6096567802624016,0.6575875
 0.5908550317362538,0.6771653294563293,0.6039904274829166,0.6595331
 0.589268694712421,0.7007874250411987,0.5994079915466012,0.65564203
 0.5929839728385444,0.6850393414497375,0.5983745792032679,0.65564203
 0.5786994294388088,0.7125984430313109,0.5913259444997468,0.67315173
 0.592456839450701,0.6732283234596252,0.5909364202607003,0.69455254
 0.5737066515318052,0.6929134130477905,0.5878177941541264,0.7003891
 0.5799681734381699,0.6968504190444946,0.5918873215695764,0.67898834
 0.5731340524718518,0.6929134130477905,0.5897120066885818,0.68871593
 0.5865602197609548,0.665354311466217,0.5867995539759847,0.69649804
 0.5708714106420832,0.7125984430313109,0.5936550296234251,0.6848249
 0.5713055288697791,0.6929134130477905,0.5771505472029229,0.7062257
 0.5822159652634868,0.6889764070510864,0.5756752299659447,0.67898834
 0.5649840993674722,0.6968504190444946,0.5758164947134975,0.68677044
 0.5635537573202388,0.7047244310379028,0.5754058056072502,0.70233464
 0.5798721149211793,0.6929134130477905,0.5706680609558343,0.71206224
 0.5733541245535603,0.7007874250411987,0.5749863100886808,0.692607
 0.5781140538651174,0.6850393414497375,0.5656263758700182,0.7062257
 0.5696414148244332,0.6968504190444946,0.5654258541907782,0.729572
 0.5619535502486341,0.7165354490280151,0.5671662332250914,0.7140078000000001
 0.5603779711591916,0.7086614370346069,0.5677900775861183,0.7159533
 0.5571367290076308,0.7165354490280151,0.5619429668795738,0.7062257
 0.5638074436056333,0.7165354490280151,0.5665879135929657,0.70233464
 0.5668021858207822,0.7007874250411987,0.5765366982161303,0.70233464
 0.5646495211312151,0.7047244310379028,0.5610528780792474,0.7159533
 0.5558225669729429,0.7165354490280151,0.5638330954522011,0.7140078000000001
 0.5575980354012466,0.7086614370346069,0.5562515125432367,0.71984434
 0.5648418660238972,0.7086614370346069,0.5599843017785929,0.7237354
 0.5598738409402803,0.7086614370346069,0.5562081614704911,0.7140078000000001
 0.5655667488499889,0.7007874250411987,0.5569784252792017,0.7237354
 0.5543183750054967,0.7086614370346069,0.5517998875810942,0.72762644
 0.5498093185931678,0.7125984430313109,0.5603118314469371,0.71789885
 0.5541048479361796,0.7125984430313109,0.5529505503780647,0.7140078000000001
 0.5508538550279272,0.7125984430313109,0.5494164862753352,0.7159533
 0.5602327446768604,0.7125984430313109,0.5540718994020024,0.729572
 0.5517796336665867,0.7322834730148315,0.5538366461310406,0.72568095
 0.5534421358052202,0.7125984430313109,0.5475595004363747,0.71206224
 0.5543036392823918,0.7047244310379028,0.5561798689198402,0.71789885
 0.552944706180903,0.7086614370346069,0.5422831054791403,0.72568095
 0.5569444662473333,0.7204724550247192,0.5463113978447154,0.71789885
 0.5473349948567668,0.7125984430313109,0.5522741598841745,0.7373541
 0.5497559050875386,0.7165354490280151,0.5452994238077898,0.729572
