val_loss,val_accuracy,loss,accuracy
[1.2194437433242797,[0.5709999799728394,[1.3925512895584107,[0.49654
 1.0709656288146974,0.6269999742507935,1.1745087551116944,0.5804199999999999
 0.9595956027984619,0.6715999841690063,1.0320421205329895,0.63574
 0.8420882887840271,0.7124999761581421,0.9224130321121216,0.6753399999999999
 0.7855029850959778,0.7261000275611877,0.8467859947204591,0.70208
 0.7908490779876709,0.7268000245094299,0.7788007360744477,0.72736
 0.7100572546958923,0.754800021648407,0.7351458412361145,0.74174
 0.7001722095489502,0.7649000287055969,0.6930066213798523,0.7568
 0.6816056680679321,0.7663999795913696,0.6613082120800018,0.76884
 0.6716415693283081,0.7728000283241272,0.6283171170902252,0.78084
 0.6595862865447998,0.7753000259399414,0.5921575579166413,0.79306
 0.6216767559051514,0.7894999980926514,0.5660385459804534,0.80052
 0.6312050705909729,0.7886999845504761,0.5482744381666184,0.8079
 0.6107702132225037,0.7940000295639038,0.5269409998703003,0.8166
 0.6150112753152848,0.7939000129699707,0.5002529711341858,0.82524
 0.6135964392185211,0.7918999791145325,0.4815762066698074,0.8315600000000001
 0.6062819516658783,0.7932000160217285,0.4677470120954513,0.8360200000000001
 0.5871894279956817,0.8000000119209291,0.4460029526567459,0.8439200000000001
 0.5864617122650146,0.8055999875068665,0.4255213646793365,0.85
 0.5694281475067139,0.8123999834060669,0.4157323153090477,0.85546
 0.5760525195121765,0.8065999746322632,0.4062376577496529,0.8581200000000001
 0.5686065475463867,0.809499979019165,0.3857863166213036,0.86388
 0.5723190412044525,0.8119000196456909,0.37660094228744506,0.8673
 0.5958791340589523,0.8026000261306763,0.3635470279622078,0.8722200000000001
 0.5933077204704285,0.8019000291824341,0.3505306635761261,0.87654
 0.5453657217502594,0.8184000253677368,0.3460741992211342,0.87856
 0.5565340415954589,0.8188999891281128,0.33315973779916763,0.88234
 0.5535488852977752,0.8167999982833862,0.3275698288190365,0.8860600000000001
 0.5623003499031067,0.8166000247001648,0.31229869042396546,0.8904799999999999
 0.5692411670207977,0.8187000155448914,0.30434030672311785,0.89356
 0.5726745056629181,0.8172000050544739,0.2903336708378792,0.8983200000000001
 0.5618628143310547,0.8183000087738037,0.28704636719584464,0.9001399999999999
 0.5634093860149384,0.8169000148773193,0.2747517139971256,0.9054399999999999
 0.5755851801872254,0.8151999711990356,0.2641593280410767,0.9086799999999999
 0.5809219689369202,0.8105999827384949,0.265713215624094,0.9065
 0.5687301886081696,0.8174999952316284,0.2573157179623842,0.9111799999999999
 0.5824219797134399,0.8202999830245972,0.2461593095755577,0.9153399999999999
 0.5701800294876098,0.8270000219345093,0.2373877567976713,0.9188799999999999
 0.5692704567074776,0.8203999996185303,0.23491981570601464,0.91946
 0.571620654296875,0.8262000083923341,0.23043270659029486,0.92074
