val_loss,val_accuracy,loss,accuracy
[3.054983869552612,[0.10010000318288803,[2.013509170150757,[0.2069
 5.812642448425293,0.10300000011920928,1.5341440495681762,0.4112
 4.728836584854126,0.10010000318288803,1.2143467583465577,0.56498
 3.1143698444366454,0.10869999974966048,1.041732836227417,0.63908
 2.8077679370880126,0.11050000041723253,0.928503398952484,0.68072
 2.564352978515625,0.1665000021457672,0.8399211277008056,0.71614
 3.9360849830627442,0.10130000114440918,0.7748361259269715,0.73882
 2.957820275115967,0.1054999977350235,0.7157946393775941,0.75618
 3.289622612762451,0.09510000050067903,0.670334201669693,0.77474
 2.9047918430328368,0.1040000021457672,0.6313991306591034,0.78742
 2.8043099044799806,0.1137000024318695,0.5976629452514648,0.79998
 3.055072888183594,0.0917000025510788,0.5694041337013245,0.8103600000000001
 3.367131252670288,0.13819999992847445,0.5359426118373871,0.81912
 2.932469748687744,0.10920000076293944,0.5162021381187439,0.82606
 3.2726328258514403,0.08380000293254852,0.4938398692131042,0.83262
 3.3412269096374514,0.13439999520778656,0.4756218311691284,0.8402200000000001
 3.217650953292847,0.12330000102519988,0.4506585100507736,0.8466
 3.6430112571716307,0.11190000176429747,0.4403508326244354,0.8531200000000001
 3.2401645603179934,0.13770000636577606,0.4222483270835877,0.8579
 3.3563276817321777,0.09679999947547913,0.3997595638084412,0.8644
 3.790798169708252,0.12039999663829805,0.3908655805301666,0.86726
 3.412478987503052,0.08799999952316284,0.3767643534374237,0.8716799999999999
 3.502740718078613,0.07460000365972519,0.3573698718047142,0.8777
 3.983641620635986,0.12520000338554382,0.3551379448318481,0.88056
 3.4350108444213867,0.1088000014424324,0.3397831108021736,0.8849
 3.502081684112549,0.10589999705553056,0.3276617941856385,0.88776
 3.801497882080078,0.10369999706745148,0.31665954500555993,0.8923399999999999
 3.691798335647583,0.11890000104904175,0.30861861141324043,0.89528
 3.5773853408813476,0.10480000078678132,0.2942695629286766,0.89864
 3.752324764251709,0.08100000023841858,0.2885091531920433,0.9025200000000001
 3.380459122467041,0.09359999746084212,0.27886406275987624,0.90404
 4.897780279541015,0.10999999940395357,0.2747960007071495,0.9059799999999999
 4.159160921478271,0.09160000085830687,0.26243645919442177,0.9102399999999999
 4.620701486968994,0.09920000284910202,0.2519174997675419,0.91422
 4.011259875488281,0.0885000005364418,0.24717911656320096,0.9157799999999999
 3.5774893531799314,0.11249999701976776,0.2423228993868828,0.9180200000000001
 4.127201701354981,0.10320000350475313,0.2339987854397297,0.9204
 4.091333814239502,0.1046999990940094,0.2275895272815228,0.9236200000000001
 3.712229595565796,0.10249999910593033,0.22169010859131813,0.92458
 3.503625271224976,0.11339999735355374,0.21546474920511247,0.9257
 3.6536906356811523,0.1040000021457672,0.21060602060735226,0.92796
 4.37945958480835,0.06930000334978104,0.20529471164941787,0.9300799999999999
 4.720409224700928,0.06729999929666519,0.2032031051918864,0.93196
 5.17624754486084,0.1022000014781952,0.1928160139513016,0.93394
 7.632889569091797,0.10040000081062317,0.1907163326436281,0.9356200000000001
 9.099644964599609,0.10000000149011612,0.1829471563065052,0.93778
 6.6951305877685545,0.10859999805688858,0.1753054074215889,0.9408
 5.3363944465637205,0.09929999709129332,0.17280869632542134,0.9412
