val_loss,val_accuracy,loss,accuracy
[1.13702094039917,[0.599399983882904,[1.3473178619766235,[0.51742
 1.0790427072525024,0.6197999715805054,1.1247449079704284,0.6031
 0.8726471077919007,0.6930000185966492,0.9663184041786194,0.6601199999999999
 0.885014538860321,0.6905999779701233,0.8621937234115601,0.6995399999999999
 0.7858251692771911,0.7310000061988831,0.7727858285140992,0.7273
 0.7069245128154754,0.7565000057220459,0.715730328617096,0.74856
 0.7210745628356934,0.7512999773025513,0.668996335439682,0.76782
 0.6798807191848755,0.7700999975204468,0.6092668727397919,0.78756
 0.6817980192184449,0.7677000164985657,0.5777803272151947,0.8
 0.6233351211071014,0.7953000068664551,0.5433815387916565,0.80842
 0.633347281742096,0.7875000238418579,0.5029892069339752,0.8217
 0.6793018592834472,0.7746000289916992,0.4764331454896927,0.8314
 0.621764949131012,0.79339998960495,0.4507828176498413,0.84054
 0.6402642376899719,0.7924000024795532,0.42505549615859983,0.85036
 0.6357728014945984,0.8001000285148621,0.3980639920520783,0.85924
 0.6824880396842956,0.7874000072479248,0.38549261761665343,0.86256
 0.6318372263431549,0.7918000221252441,0.3616943573784828,0.87272
 0.6304199303388596,0.8011999726295471,0.34584658746242525,0.87744
 0.6620563703775406,0.7997000217437744,0.3273603450012207,0.8835
 0.6543420187711716,0.7997999787330627,0.3109134766918421,0.8894200000000001
 0.6662649184703827,0.8022000193595886,0.2985066871988773,0.8946200000000001
 0.6411764700293541,0.8047000169754028,0.2976760073328018,0.8946799999999999
 0.6661805247068405,0.8026999831199646,0.27544996638059616,0.9035200000000001
 0.6914693870425225,0.7946000099182129,0.2613978202986717,0.90848
 0.6858467916488648,0.8051999807357788,0.2493584533047676,0.91384
 0.6776453217983246,0.8011999726295471,0.2369880568265915,0.91764
 0.6794447427749634,0.8065000176429749,0.2329021866834164,0.9192799999999999
 0.6848142210960388,0.8023999929428101,0.2206689118087292,0.9233
 0.7417552875995636,0.7870000004768372,0.2061229827529192,0.9292799999999999
 0.700228476524353,0.8025000095367432,0.2056138378316164,0.9310799999999999
 0.703661433506012,0.8072999715805054,0.19261379554390906,0.9338
 0.7052822449207305,0.8075000047683716,0.19283984532117845,0.9331799999999999
 0.7140041464328766,0.8101999759674072,0.17633464948296548,0.9388200000000001
 0.7377391911506653,0.8026000261306763,0.17014958410561085,0.94204
 0.7202539041519165,0.807699978351593,0.16907878015637398,0.94084
 0.7253594405651093,0.8065999746322632,0.1556867226985097,0.94676
 0.745266010248661,0.8021000027656555,0.15290325953707098,0.94768
 0.7406874033451081,0.809499979019165,0.15278123179882766,0.94806
 0.7723632226228714,0.8032000064849854,0.14295803809210658,0.9512799999999999
 0.744121380674839,0.8084999918937683,0.1395321012783423,0.9527
 0.776160398054123,0.8138999938964844,0.13005244154971093,0.9564
 0.7491920053958893,0.8093000054359436,0.12791516194954514,0.95654
 0.7455311441421508,0.8051000237464905,0.12714740375600755,0.9567399999999999
 0.7554921134710312,0.8108999729156494,0.1147728970328346,0.96036
 0.7679727602243424,0.8123999834060669,0.11776066622555255,0.96026
 0.7693593912601471,0.805400013923645,0.11413599959094076,0.96226
 0.81883053150177,0.8043000102043152,0.10614361308842896,0.96478
 0.8033188419580459,0.8059999942779541,0.11014092331513764,0.9642799999999999
 0.8125933486938477,0.8062999844551086,0.10431486429575833,0.9643200000000001
 0.7836448666095733,0.8166000247001648,0.10504625843912364,0.96526
 0.826440936255455,0.8087999820709229,0.09702895731661468,0.9665799999999999
 0.7864120159626007,0.8203999996185303,0.09482594043413176,0.9688
 0.8193328907966614,0.8137999773025513,0.0900883515875414,0.9702
 0.7822644010066986,0.8152999877929688,0.0852750456078723,0.9716799999999999
 0.7987058591961861,0.8123000264167786,0.08235172660525887,0.9725799999999999
 0.814654663157463,0.8163999915122986,0.08157553239710627,0.97334
