val_loss,val_accuracy,loss,accuracy
[1.4512422367095947,[0.4733000099658966,[1.6029959902191162,[0.40166
 1.2285661155700685,0.5631999969482422,1.3329905960464477,0.51782
 1.1291609004974366,0.5920000076293945,1.1620952566337586,0.58654
 0.914407237815857,0.6861000061035156,1.0338034967041017,0.63612
 0.8201361578941345,0.7235999703407288,0.9380063554191588,0.67572
 0.8082297720909118,0.725600004196167,0.8621537530326844,0.70522
 0.7436159314155578,0.7498999834060669,0.7983258758544922,0.7275
 0.7404688808441162,0.7512000203132629,0.7539951010322571,0.7464
 0.6951363846302032,0.7720999717712402,0.7124318451118469,0.7557
 0.7401024318695069,0.7558000087738037,0.6791238815689087,0.77066
 0.6589713830471039,0.776199996471405,0.6515406951904297,0.78084
 0.6650166219711303,0.7749999761581421,0.626333734703064,0.7905
 0.6662640212059021,0.7851999998092651,0.5982783618927002,0.79942
 0.6198056304931641,0.7987999916076659,0.5779148968482017,0.80572
 0.5871483291387558,0.8087999820709229,0.5551649551677704,0.81466
 0.5962529443264007,0.8026999831199646,0.5371145373439788,0.81838
 0.6033618692398072,0.7962999939918518,0.5197493716526032,0.8259799999999999
 0.6035927135467529,0.8014000058174133,0.5017209714818001,0.8315799999999999
 0.567378814649582,0.8102999925613403,0.4919377566099167,0.8358200000000001
 0.5719073479652405,0.809499979019165,0.4779460981464386,0.84046
 0.6043335423946381,0.8015999794006348,0.4612270005273819,0.8440200000000001
 0.592016370677948,0.8073999881744385,0.4460299571752549,0.85088
 0.5673780965805054,0.8148000240325928,0.43743843589544296,0.8532
 0.5395676124095917,0.8237000107765198,0.4250911017036438,0.8569
 0.5588529990673066,0.8183000087738037,0.4195786333942413,0.8607600000000001
 0.5796390648126603,0.816100001335144,0.4029501523113251,0.8635200000000001
 0.5569967486858368,0.8220000267028809,0.3938065393590927,0.86718
 0.5663651637077332,0.821399986743927,0.3799037673282623,0.8731399999999999
 0.5587118747711182,0.8259999752044678,0.37482890865564333,0.87384
 0.5662099106788635,0.8198000192642212,0.3615067527246475,0.8802200000000001
 0.5485585817337036,0.8248000144958496,0.3609507760500908,0.8787799999999999
 0.5650947512626648,0.8248999714851379,0.3595531391489506,0.8809999999999999
 0.5284233527898788,0.8299999833106995,0.3407978153419495,0.88512
 0.5721628496170044,0.8205999732017517,0.3309504857110977,0.88756
 0.5690266639709473,0.8215000033378601,0.3284202032828331,0.8911600000000001
 0.5477696750879287,0.8271999955177307,0.3147871405905485,0.89556
 0.5366575730323792,0.8343999981880188,0.31213557008504866,0.8940799999999999
 0.5438724595308304,0.8331000208854675,0.3063037655258179,0.8963
 0.5553940586090088,0.8291000127792358,0.2985339006513357,0.90074
 0.5342755728244781,0.8356000185012817,0.2948543783640862,0.90204
 0.531319345331192,0.8355000019073486,0.2873731619822979,0.904
 0.5508113943099976,0.8328999876976013,0.28211820424795153,0.9041799999999999
 0.5576019292354584,0.8291000127792358,0.2759115546882153,0.90674
 0.5408374460697174,0.8356999754905701,0.268671911188066,0.9088
 0.5691911863327026,0.8332999944686891,0.26718174064040184,0.9106200000000001
 0.5443044317960739,0.8361999988555908,0.2568092759114504,0.9150200000000001
 0.532280975484848,0.8337000012397766,0.25601085698127746,0.9136200000000001
 0.5486995805501937,0.8306999802589417,0.2485875887668133,0.9158799999999999
 0.5771681465387344,0.8307999968528748,0.249982917675674,0.9172399999999999
 0.547244873380661,0.8334000110626221,0.23919192445993426,0.91996
 0.5805308498382569,0.8355000019073486,0.2351946465444565,0.91948
 0.54789064245224,0.8375999927520752,0.22559999957084656,0.92474
 0.5355722312927246,0.8385999798774719,0.2269892099052668,0.92416
 0.5241503525733948,0.8414999842643738,0.22137488012194634,0.92566
 0.5372709704160691,0.8440999984741211,0.213722048484087,0.9283600000000001
 0.5401176372051238,0.8367999792098999,0.21535707605719567,0.9274
 0.5263622324943542,0.8378000259399414,0.21099085717707872,0.9302
 0.5368024683237076,0.840499997138977,0.20608583312362436,0.93096
 0.565970291519165,0.8317999839782715,0.19606709852606055,0.93496
 0.5679383323907852,0.8343999981880188,0.1969988972501457,0.93448
 0.5335465461492539,0.8381999731063843,0.19245485138177876,0.93676
 0.5643692788839341,0.838699996471405,0.19366315347760915,0.93574
 0.5367059121489525,0.8442000150680542,0.18896097664535044,0.93616
 0.5389735718011857,0.8382999897003174,0.18444371527940034,0.93858
 0.5483977392554283,0.8370000123977661,0.1783660302463174,0.9407399999999999
 0.5489147057533265,0.8381999731063843,0.1768460833786428,0.94048
 0.5432130793809891,0.840499997138977,0.1775126102387905,0.94176
 0.5189806998968124,0.8452000021934509,0.1742163717225194,0.94186
 0.5823981362581253,0.8382999897003174,0.16833760495841504,0.94434
 0.573424254488945,0.8403999805450441,0.16965942507505416,0.9434799999999999
 0.5416315829515457,0.8447999954223633,0.1666755956697464,0.9453
 0.55979325466156,0.8445000052452087,0.16386803468257188,0.94584
 0.5687106443881988,0.8382999897003174,0.16362333175420762,0.94596
 0.5874930407524109,0.8403999805450441,0.15500047423005106,0.9496399999999999
 0.5838455799818039,0.8406999707221985,0.14961174433037638,0.9506600000000001
 0.5538920037269592,0.8446999788284302,0.150430986879766,0.95042
 0.5863511694669723,0.8424999713897705,0.14832149518072604,0.9510799999999999
 0.5721533804059029,0.8396000266075134,0.14416403014868498,0.95252
 0.5877040872097016,0.8460000157356262,0.14528678879007698,0.9528
 0.5703306453227996,0.8464000225067139,0.14078852834269406,0.9530799999999999
 0.5744886386990548,0.8458999991416931,0.14394701717734334,0.95142
 0.5672914406061172,0.8474000096321106,0.13822078257389367,0.9538399999999999
 0.5576391820430756,0.8458999991416931,0.13618437100097536,0.9544
 0.5509449402570724,0.8500999808311462,0.1336784760570526,0.95568
 0.5805354229211808,0.8452000021934509,0.1224594911763817,0.9588200000000001
 0.5838869198322296,0.847000002861023,0.1296775397476554,0.9565600000000001
 0.5673671859025955,0.8452000021934509,0.13347750414207574,0.9561200000000001
 0.5796150672912598,0.8432000279426575,0.12414301290031522,0.95952
 0.5710064979314804,0.8467000126838684,0.1223985758008808,0.9587399999999999
 0.5726838160514831,0.8465999960899353,0.12528746719747785,0.9594799999999999
 0.5867407406508922,0.8464000225067139,0.11953215359926225,0.9604
 0.5806656854033471,0.845300018787384,0.11965059008218347,0.9611799999999999
 0.5655050680398941,0.8492000102996826,0.12171838989257812,0.96042
 0.5812208478450775,0.8454999923706055,0.11266642945244908,0.9627399999999999
 0.5753714921951294,0.8486999869346619,0.11010048576194792,0.96268
 0.578605232667923,0.8464000225067139,0.10919908821448683,0.96386
 0.5833510892629623,0.8478999733924866,0.11036327476978304,0.9650200000000001
 0.5627572564125061,0.8507999777793884,0.10580614420942963,0.9651
 0.5582608768701554,0.8517000079154968,0.10551776240486653,0.9656799999999999
 0.5755249812602997,0.847599983215332,0.10731375126011668,0.9657
